,id,text,created_at,retweet_count,favorite_count,user_id,user_screen_name,user_name,user_location
713,768885400018509828,#Hear John Coltrane Impressions Now on https://t.co/9EvJWnujGS @ColtraneHome #jazz #swing #music #blues #smoothjazz #latinjazz,2016-08-25 18:58:59,0,0,3318129469,jvhradionet,Jvhradio,United States
714,768885214332399616,#Blues 50th season logo. #STL #NHL https://t.co/DbtWlktRCc,2016-08-25 18:58:14,0,3,95225554,OrtizKicks,Jose de Jesus Ortiz,
715,768884752870957056,"RT @RayBeckerman: ""Keep your lamp trimmed &amp; burning"" Blind Willie Johnson https://t.co/zdPSLYby7N #music #blues #gospel #spiritual",2016-08-25 18:56:24,1,0,18393418,Sheindie,Sheindie,Southeast
716,768884683719442432,"""Keep your lamp trimmed &amp; burning"" Blind Willie Johnson https://t.co/zdPSLYby7N #music #blues #gospel #spiritual",2016-08-25 18:56:08,1,1,15774048,RayBeckerman,RayBeckerman,New York NY (Forest Hills) USA
717,768884682947723264,Lead Belly - Leaving Blues #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-08-25 18:56:08,0,0,795632389,blinddogradio,Blind Dog Radio,
718,768883972436815872,John Lee Hooker - My Baby Don't Love Me #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-08-25 18:53:18,0,0,795632389,blinddogradio,Blind Dog Radio,
719,768883873618857984,RT @karenak: Great review of our return visit in April to The 100 Club #Blues #WomenInMusic https://t.co/3bUO3JT3Hy https://t.co/31DX2lESfF,2016-08-25 18:52:55,2,0,90283136,Thejadelord,(((David Thomas))),
720,768883849292050432,Robert Cray Consequences https://t.co/jMrqdd2aJw  #RadioMirabelle #Blues #RadioMirabelle,2016-08-25 18:52:49,0,0,3019985177,RadioMirabelle,Radio Mirabelle,Lorraine
721,768883672162398208,Great review of our return visit in April to The 100 Club #Blues #WomenInMusic https://t.co/3bUO3JT3Hy https://t.co/31DX2lESfF,2016-08-25 18:52:07,2,1,161113213,karenak,Kareña K,"London, GB"
722,768883618986983424,RT @blues_explosion: Tonight: #Blues #Rock and #Voodoo from @ElijahJamesUK @nickellis_music @DomGumbo #FreeEntry #Liverpool #livemusic http…,2016-08-25 18:51:54,2,0,299157200,KevinThadeus,Kevin Woodruff,Merseyside
723,768883159983386624,Listening to My First Wife Left Me by John Lee Hooker on https://t.co/99ZGXxa5mB! #Blues #np #nowplaying,2016-08-25 18:50:05,0,0,4860399552,Latitude23R,Latitude23 Radio,"Phoenix, AZ"
724,768883091779809280,Leadbelly - My Friend Blind Lemon #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-08-25 18:49:48,0,0,795632389,blinddogradio,Blind Dog Radio,
725,768882275979231232,#blues  #bluesrock https://t.co/ah1zmCnMI7,2016-08-25 18:46:34,0,0,3221793045,MichelRuer,RUER Michel,"Longuyon, France"
726,768882261009858562,|LIVE NOW| Happy Hour with Calamity Gina when Rock was inspired by the blues. #blues #music #fun  #meerkat https://t.co/ZVsGcyFCM8,2016-08-25 18:46:30,5,6,3039029025,Biker_Radio,THE RIDE,"Hauppauge, NY"
727,768882003597004800,"RT @77MASH: #OTD #OnThisDay Remember the original guitar hero and godfather of the #blues, #RobertJohnson (1911-1938). https://t.co/QvyKaBR…",2016-08-25 18:45:29,204,0,753378199,Xavgenper,E,
728,768881699405107204,RT @TheFont: next friday @TheFont live music from doyle does music #jazz #poetry #blues #free #drinksdeals #leicester #livemusic https://t.…,2016-08-25 18:44:16,2,0,158182010,Loaneski,Loaneski,Leicester 
729,768881659739447296,Got inspired listening to joebonamassa today! Just a little groovy blues jam 😁 #blues #guitar… https://t.co/DKUcW9lamV,2016-08-25 18:44:07,0,0,478777755,tyler_brewster,Tyler Brewster,"West Virginia, USA"
730,768881658187612160,"RT @claireparisjazz: 📢📢

Les zzzamis ... bon jour 🇫🇷

#jazz #JazzLovers #Blues🎵
Dave Brubeck - take five -
/ https://t.co/V7IuH7XP7L

/ htt…",2016-08-25 18:44:07,3,0,556001679,JazzinTrivy,jazzin trivy,71520    TRIVY
731,768881493557075968,Luther 'Guitar Jr.' Johnson - Walkin' The Dog #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-08-25 18:43:27,0,0,795632389,blinddogradio,Blind Dog Radio,
732,768880769884364800,Pine Top Smith - Pine Top's Boogie Woogie #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-08-25 18:40:35,1,0,795632389,blinddogradio,Blind Dog Radio,
733,768880766927278081,All I wanted was a life with you #rock #blues #alternative - @CymbalFM https://t.co/5pXc6kESQU https://t.co/TwBJoDcnfg,2016-08-25 18:40:34,0,0,755312360257052672,RecordRepeat_,Record Repeat,"California, USA"
734,768879969372176384,Bill Gaither - It's Grieving Me #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-08-25 18:37:24,0,0,795632389,blinddogradio,Blind Dog Radio,
735,768879907455832068,A Guide to Finding #Blues and #Jazz #Music in #Austin https://t.co/3SVRMLWZDn https://t.co/Hfv2jFHQbj,2016-08-25 18:37:09,0,0,2903991420,WelcomeHome_ATX,Andrea Bibeau,"Austin, TX"
736,768879049024438272,Take a look at the #tees at https://t.co/wswVoVzu61 #Blues #Bluegrass #music,2016-08-25 18:33:45,0,1,2430011031,NJguitarlessons,Ira Strum,Bergen County New Jersey
737,768878959010410496,Mojo Man @ #Haarlemjazz &amp; more #blues #rockandroll  #flickr https://t.co/Te5Iq6VIMV,2016-08-25 18:33:23,0,0,47681157,RootsmanBob,Bob Rootsman,Amsterdam
738,768878501814337536,#Blues Legend! 🍻🎸🎼 https://t.co/yQ1r6HJ31j,2016-08-25 18:31:34,0,0,868990238,Conch4181,CLE Buckeye,
739,768877249055584257,Listening to Messin' With the Kid by The Blues Brothers on https://t.co/99ZGXxa5mB! #Blues #np #nowplaying,2016-08-25 18:26:35,1,0,4860399552,Latitude23R,Latitude23 Radio,"Phoenix, AZ"
740,768877083196067840,"RT @bishopsound2: Reggae to Rock, Blues to Jazz https://t.co/1INX1J6CeE has the answer 01765 698 233 #blues #jazz #Reggae #rocknroll https:…",2016-08-25 18:25:56,1,0,2752388304,zootswings,Count Swing,A Town Near You
741,768876990875172865,"Tonight! 1920s &amp; 30s #ragtime, #blues &amp; #swing with Ewan Bleach &amp; The Cable Street Rag Band! https://t.co/qWAJ7JcFkB https://t.co/ZjTKStNbLB",2016-08-25 18:25:34,1,0,268332993,jamboreevenue,Jamboree Venue,"Limehouse, London, UK"
742,768876797198999552,Review from Belgium.    #theblues #bluesmusic #blues #rain… https://t.co/jlnxB0fmQx,2016-08-25 18:24:48,0,0,18488014,Lew_Jetton,Lew Jetton,Global...
743,768876795911213056,RT @Chris51115: #NowPlaying Cold Shot by Stevie Ray Vaughan  #blues #guitarmusic  https://t.co/epqECMbFBz,2016-08-25 18:24:47,1,0,146594686,eljovencarrillo,Pablo Carrillo,
744,768876699966734336,"Reggae to Rock, Blues to Jazz https://t.co/1INX1J6CeE has the answer 01765 698 233 #blues #jazz #Reggae #rocknroll https://t.co/XX4HZQzeT3",2016-08-25 18:24:24,1,2,4735926333,bishopsound2,bishopsound,"Ripon, England"
745,768876254250561540,RT @Electric_Delta: Tomorrow night we're live at @GoldenLionTod #WestYorkshire 9pm Free Entry! #bankholidayweekend #Blues #livemusic #RT ht…,2016-08-25 18:22:38,1,0,181655866,DanTheHarp,Dan Collins,Swindon
746,768876138869432320,"#Early #raw #classic #blues #rock #bootleg #demo #from1985 #huge on #SoundCloud:
#DontLetItPassYouBy by #LaughingSun
https://t.co/MDuPSbwaCL",2016-08-25 18:22:11,0,2,345312775,WudRecords,Wud Records,"#Exeter, #England, #Europe"
747,768875986523942913,Tomorrow night we're live at @GoldenLionTod #WestYorkshire 9pm Free Entry! #bankholidayweekend #Blues #livemusic #RT https://t.co/DZst0wERC7,2016-08-25 18:21:34,1,1,3129004061,Electric_Delta,Electric Delta,"Swindon, UK"
748,768875494884409344,RT @jbix909: If your #HEART is #RIGHT #Memphis #Tn is THE #place to Be.  #Blues #Towns #USA #GoodPeople #Food https://t.co/wKDpCKWvVT,2016-08-25 18:19:37,29,0,430129705,vixmiff,Vic Smith,"Staffordshire, U.K."
749,768874847615221761,#Hear Rod Stewart That Old Black Magic Now on https://t.co/9EvJWnujGS @rodstewart #jazz #swing #music #blues #smoothjazz #latinjazz,2016-08-25 18:17:03,0,0,3318129469,jvhradionet,Jvhradio,United States
750,768874650948476928,"Great Blues Festival!! 
#blues https://t.co/vhLuESwuFP",2016-08-25 18:16:16,1,0,490907539,RoyHampton,Roy Hampton,Manchester. United Kingdom.
751,768873783126028288,These Vibes 🔥🔥🔥 #Music #reggae #songwriter #singer #jazz #blues #rap #hiphop #cubase #steinberg… https://t.co/swrxO7Ojxa,2016-08-25 18:12:49,0,2,131151424,Kellz_AFDM,B.Kellz,
752,768873332628422656,A Guide to Finding #Blues and #Jazz #Music in #Austin https://t.co/B9pHvD3dbt https://t.co/siOPbN4q6w,2016-08-25 18:11:02,0,0,46657245,ArtRobinson,Art Robinson,Austin TX
753,768873293898211328,"RT @Alwen2208: @Writer_DG @SamHeughan @draiochta14 @TallShipProds #blues am missing Outlander, am missing the excitement. Am missing.",2016-08-25 18:10:52,3,0,540008669,MAWFinley,MelissaWarren Finley,"Alabama, USA"
754,768873221588393989,"Checkout - Jesse Roper -""Hurricane's Eye"" https://t.co/i0Vj3od92m via @YouTube Canada's Next King of #Blues @jesseropershow 🎸  #VictoriaBC",2016-08-25 18:10:35,1,2,216991538,swampmusicinfo,Swamp Music Players,"Vancouver Island, BC, Canada"
755,768873194187005952,#Colne @RandBFestival this weekend! Can't wait #Blues #Guitar #DirtyBlues https://t.co/4swZBMVJhK,2016-08-25 18:10:29,1,1,610748893,TroyRedfernBand,Troy Redfern Band,Herefordshire
756,768873171361599489,RT @blinddogradio: Otis Rush - Homework #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-08-25 18:10:23,1,0,2190695390,DonSwings,Don Mazonas,"Hatfield, Hertfordshire, UK"
757,768873170908614656,RT @blinddogradio: Blind Arvella Gray - John Henry #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-08-25 18:10:23,1,0,2190695390,DonSwings,Don Mazonas,"Hatfield, Hertfordshire, UK"
758,768873170451435520,RT @Latitude23R: Listening to Angel by Jack Johnson on https://t.co/99ZGXxa5mB! #Blues #np #nowplaying,2016-08-25 18:10:23,1,0,2190695390,DonSwings,Don Mazonas,"Hatfield, Hertfordshire, UK"
759,768873169948205056,RT @blinddogradio: Bertha 'Chippie' Hill - Don't Leave Me Daddy #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-08-25 18:10:23,1,0,2190695390,DonSwings,Don Mazonas,"Hatfield, Hertfordshire, UK"
760,768873169373556736,RT @blinddogradio: Champion Jack Dupree - Dupree Shake Dance #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-08-25 18:10:23,1,0,2190695390,DonSwings,Don Mazonas,"Hatfield, Hertfordshire, UK"
761,768873135793995776,Tone-Cool Sampler CD - 12 Trk #Blues Promo  https://t.co/qHrQUksnae RT! #BluesMusic Buy Now! #Tone-Cool https://t.co/8jTikWeKS8,2016-08-25 18:10:15,1,0,701127654,Feverama,Feverama,East Coast USA
762,768873069825912832,"Pricing records all day!
#NewArrivals #Vinyl #RockNRoll #ClassicRock #Psychedelic #Jazz #Blues… https://t.co/f10507PEcY",2016-08-25 18:09:59,0,1,299923746,VelouriaRecords,VelouriaRecords,"109 E. Main Visalia, CA 93291"
763,768873038553096192,"RT @BluesMagazine: Blues Video: Gary Clark Jr. - Please Come Home 
#GaryClarkJr #blues #soul #video https://t.co/qcI4gtZA2x",2016-08-25 18:09:52,1,0,228460439,_arnadjan_,A R N I E,"Amersfoort, Holland"
764,768872755760693248,Playing  @OPHW4 #Chiswick &amp; @henryskitchenuk #Hampton #Openmic #acoustic #guitar #rock #blues #music #tonight #London #singer #songwriter,2016-08-25 18:08:44,0,1,1893890040,DamoMuso,Damon Coles,
765,768872704518807552,"Ayer toque con pants 

#pants #comodidad #falda #dicenporahi #music #zocalo #indie #folk #blues… https://t.co/VwLCYDu8cb",2016-08-25 18:08:32,0,0,1086890694,DrakgonMusic,Drakgon,Veracruz de Ignacio de la Llav
766,768872204700352512,Listening to Walkin' Blues by Eric Clapton on https://t.co/99ZGXxa5mB! #Blues #np #nowplaying,2016-08-25 18:06:33,0,0,4860399552,Latitude23R,Latitude23 Radio,"Phoenix, AZ"
767,768871701270659076,New Zealand Team💪😍 #ABs #Blues #Crusaders https://t.co/HfENcTmGDG,2016-08-25 18:04:33,0,3,317812783,AgussArganaraz,Arga,Club Los Cedros
768,768871674959818752,These brothers had a great trip. 12 #blackseabass 4 #stripedbass and 10 #blues what a great trip… https://t.co/0TZyTeWyp5,2016-08-25 18:04:26,0,0,65398412,CaptainSloan,Orient Point Fishing,"Orient Point, NY"
769,768871488472674304,"Blue Line - Aldo Marchand 

#Music #Música #Guitar #Guitarra #Solo #Jazz #Fusion #Rock #Blues #Composers #Metal 

https://t.co/3LyuZpBLvw",2016-08-25 18:03:42,0,0,185041267,aldobrunomarcha,Aldo Bruno Marchand,Bauru - São Paulo
770,768871413147140096,RT @Kata_B_: Singing from the Real Book tonight @WilliamIVPub in #Shoreditch #livemusic #jazz #blues and more @LondonPicks https://t.co/vTq…,2016-08-25 18:03:24,1,0,1276201542,Kata_B_,KataLin,London
771,768871068085784576,"'Wanna Be Groupie' 
#Song #singersongwriter  #Blues #Rock #Pop #Twitter #Soundcloud #ReverbNation #Billboard #radio
https://t.co/dwRwGWu2z7",2016-08-25 18:02:02,0,3,2528674764,Tanglewild_Band,Thomas James,"Aberdeen, WA"
772,768870856349118464,"RT @Lisvnorrland: #RT My Playlist on SoundCloud
https://t.co/gZ5Z7piovK
#indie #rock #pop #punk #blues #funk #folk #classical #mellow https…",2016-08-25 18:01:11,4,0,1902224395,musfan7,ari celestial,Brazil
773,768870693748477953,#thingstodo learn #piano #keys skills for #church #classroom #satisfaction https://t.co/Zw0bCuXdvB over key webcam #pop #jazz #blues,2016-08-25 18:00:32,0,0,575129086,NigelWears,Nigel Wears,"Morley, Leeds"
774,768870605731033089,"HOY, una explosiva mezcla de chanson francesa #rock #folk #country y #blues con FRED RASPAIL y PABLO KRANTZ ► 22h  https://t.co/HzJGq0JYfo",2016-08-25 18:00:11,0,0,296971783,cocinadecultura,Cocina de Culturas,"Córdoba, Argentina"
775,768870463111954432,#BBKing #BluesLegend LP - Custom Records - B.B. King - Blues For Me https://t.co/0ryjKUSVq8 #RIPBBKing #Blues,2016-08-25 17:59:37,0,0,559385756,HotTrends8,Google Hot Trends,
776,768870326742740992,See you all TOMORROW night! #Blues #Rock #Aberdeen @UnderDogAbdn #Retweet https://t.co/ZRmby7yodS,2016-08-25 17:59:05,1,1,116779682,GJEB,Gerry Jablonski Band,United Kingdom
777,768869817092898816,#Hear Mickey Carroll Old Dogs Now on https://t.co/9EvJWnujGS @MotherJ1212 #jazz #swing #music #blues #smoothjazz #latinjazz,2016-08-25 17:57:03,0,0,3318129469,jvhradionet,Jvhradio,United States
778,768869518982705152,RT @A_Kalnins: #Hawks Artemi Panarin and #Blues Vladimir Tarasenko did the ceremonial puck drop at SKA's home opener.,2016-08-25 17:55:52,15,0,2296564410,MaryKChapman,Mary Chapman,"Fenton, IL -- Naperville, IL"
779,768869457813012480,RT @DonnyoSpeaks: Thanks for the Follow @RiverCityBand !! Awesome show last night! Hope to see you soon! #blues #local https://t.co/Dyu2yqH…,2016-08-25 17:55:38,2,0,19140876,RiverCityBand,River City Junction,"1000 Islands, Ontario"
780,768869363269197825,Listening to I'm Willng to Run All the Way by B.B. King on https://t.co/99ZGXxa5mB! #Blues #np #nowplaying,2016-08-25 17:55:15,0,0,4860399552,Latitude23R,Latitude23 Radio,"Phoenix, AZ"
781,768868955314270208,Thanks for the Follow @RiverCityBand !! Awesome show last night! Hope to see you soon! #blues #local https://t.co/Dyu2yqHlL9,2016-08-25 17:53:38,2,1,3226248627,DonnyoSpeaks,Don O'Connor,Canada
782,768868844144209920,Slow Train - Joe Bonamassa | #Blues |425300105 https://t.co/mEfSGz0D6g,2016-08-25 17:53:11,0,0,2799095357,lyndnns,Lynn, Massachusetts
783,768868696051691520,#StLouis Mns Sz XXL NHL St Louis #Blues V Neck Lined Pullover Water Resistant… https://t.co/juBqWae7cn #NHL #Hockey https://t.co/IhG9pGc6As,2016-08-25 17:52:36,0,0,711894735514902528,FaithCrossman,Faith Crossman,
784,768868284758360064,"RT @NycciNellis: #Saturday Do (II): https://t.co/NxJU4SbaWk
#garden @LaubergeChezF + #yappyhour @maconbistro + #blues @BOURBONSTEAKDC +",2016-08-25 17:50:58,2,0,2375255227,maconbistro,Macon Bistro,Chevy Chase DC 
785,768867738731196416,Wanna get a great #bluegrass #blues #music #tshirt? Get a look at https://t.co/wswVoVhSHr #tshirtlife,2016-08-25 17:48:48,0,1,2430011031,NJguitarlessons,Ira Strum,Bergen County New Jersey
786,768867349260857344,"Just seen some Chelsea fans stating they want a LB. They have Azpi, I think he's great for them. Who do they want realistically? #CFC #Blues",2016-08-25 17:47:15,0,1,883017656,BrumBrum90,Liam ツ,"Sheffield, England"
787,768867004333916160,PORTLAND BLUES AND GREY #portland #oregon #pdx #blues #bridge #water #road #adventure #travel… https://t.co/ixR3j1JZ5y,2016-08-25 17:45:53,0,0,42496505,mafa_cw,MAFA,mexico city
788,768866716726296579,"Get your strut on people! 
#blues #dance #fun https://t.co/s45PV23fw8",2016-08-25 17:44:44,0,0,34359800,velodyUK,Velody,UKwide
789,768866661021593601,"RT @BuddyGuys: Playing at August 25, 2016 at 12:00PM: Eddie Taylor Jr  #blues",2016-08-25 17:44:31,1,0,610388201,getjackdempsey,Get Jack Dempsey,"Los Angeles, CA"
790,768866613840011265,Jack Kelly &amp; His South Memphis Jug Band - R.F.C. Blues #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-08-25 17:44:20,0,0,795632389,blinddogradio,Blind Dog Radio,
791,768866475029528576,"Wouldn't swap our group with Leicester, Spurs or Arsenal! so what's the problem? #blues #mcfc #ChampionsLeagueDraw",2016-08-25 17:43:47,0,1,93505284,Sil3ntdr3am,The Shaman,Manchester MCFC Earth
792,768866292036046848,#NowPlaying 12 I Wants to Stay Here (a.k.a. I Loves You Porgy) on #TNGCRadio #eclectic #music to suit your #Jazzy #Funky #World #Beat #Blues,2016-08-25 17:43:03,0,0,3243607533,TngcRadio,TNGCRadio,#Jazz #Funk #Blues #Soul #Beat
793,768866247903707137,#Hear Dave Koz  All I See Is You Now on https://t.co/9EvJWnujGS @DaveKozMusic #jazz #swing #music #blues #smoothjazz #latinjazz,2016-08-25 17:42:53,0,0,3318129469,jvhradionet,Jvhradio,United States
794,768866217385918464,"Posted before but never ever gets old.
R.L Burnside playing in his garden.
#blues
#badass https://t.co/0NEmTCiYA1",2016-08-25 17:42:45,0,1,1257191701,MaSenn_,MaSenn,Essex
795,768865930092904448,"RT @RayBeckerman: ""Glory glory hallelujah"" Furry Lewis https://t.co/kHaJ04myoy #music #blues",2016-08-25 17:41:37,1,0,18393418,Sheindie,Sheindie,Southeast
796,768865881199812608,RT @BEDrockFestival: @ @CR1Love #rockandroll @BlueSkyCBC #blues #lake #festival #saskatchewan https://t.co/IkqfgNdXe1,2016-08-25 17:41:25,3,0,2384414083,CR1Love,Constant Reminder,"Kinistino, Saskatchewan"
797,768865840410288129,"""Glory glory hallelujah"" Furry Lewis https://t.co/kHaJ04myoy #music #blues",2016-08-25 17:41:15,1,1,15774048,RayBeckerman,RayBeckerman,New York NY (Forest Hills) USA
798,768865831149338624,Otis Rush - Homework #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-08-25 17:41:13,1,0,795632389,blinddogradio,Blind Dog Radio,
799,768865817840672768,#BBKing #BluesLegend LP - Custom Records - B.B. King - The Soul of B.B. King https://t.co/1AdwL5EWdZ #RIPBBKing #Blues,2016-08-25 17:41:10,0,0,559385756,HotTrends8,Google Hot Trends,
800,768865515406258176,"RT @almostablaze: Midday #blues break https://t.co/DBEOm5tVOw 🔥 
@ChrisNi15810094 @FareTheeWell616 @Essau1969 @HomonLang @ack02554 @craigti…",2016-08-25 17:39:58,2,0,2581108396,ChrisNi15810094,Chris Nicholson,"Skien, Norway. Elkton Md. USA"
801,768865304600600576,"Is it #rock, #country, #americana, #blues, pop? Who cares. Its a song about longing 4 love &amp; its unlike what u know. https://t.co/rqG1dSrXEs",2016-08-25 17:39:08,0,0,382432426,dancewsquirrels,#MagikSquirrel,"Ocean Grove, MA"
802,768864907127291904,Blind Arvella Gray - John Henry #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-08-25 17:37:33,1,0,795632389,blinddogradio,Blind Dog Radio,
803,768864784418676736,RT @victoria81897: Morning jam session #music #talent #unsigned #guitarist #singer #radio #video #recorddeal #sound #blues #soul #rock http…,2016-08-25 17:37:04,1,0,757397587947171840,arkvicaria,ark vicarious,"Surrey, British Columbia"
804,768864766764908544,Listening to Angel by Jack Johnson on https://t.co/99ZGXxa5mB! #Blues #np #nowplaying,2016-08-25 17:36:59,1,0,4860399552,Latitude23R,Latitude23 Radio,"Phoenix, AZ"
805,768864217067884544,Bertha 'Chippie' Hill - Don't Leave Me Daddy #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-08-25 17:34:48,1,0,795632389,blinddogradio,Blind Dog Radio,
806,768863772966461440,@ @CR1Love #rockandroll @BlueSkyCBC #blues #lake #festival #saskatchewan https://t.co/IkqfgNdXe1,2016-08-25 17:33:02,3,3,750831534492438528,BEDrockFestival,B.E.D.Rock Festival,"Struther's Lake, SK"
807,768863638757179393,Champion Jack Dupree - Dupree Shake Dance #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-08-25 17:32:30,1,0,795632389,blinddogradio,Blind Dog Radio,
808,768863370271399936,I write my own music. A cross between #blues &amp; #jazz that I tailor toward #videogames #videogamemusic #singer #songwriter #zombies,2016-08-25 17:31:26,0,4,1858756206,iSaria7711,RawrSaria,
809,768863288486748164,The latest The Blues Guitar Daily! https://t.co/8CdcUgtwN2 Thanks to @earofnewt @MCRecordsNY #guitar #blues,2016-08-25 17:31:07,0,1,29267629,andyfree,Andy Freeman,Sherwood Forest
810,768863251790692352,"RT @77MASH: #OTD #OnThisDay Remember the original guitar hero and godfather of the #blues, #RobertJohnson (1911-1938). https://t.co/QvyKaBR…",2016-08-25 17:30:58,204,0,2310910403,perfilesrock,perfilesrock,
811,768863155598471169,'You Shook Me' - Muddy ! 🎸🍻 #Blues https://t.co/De8PIA19Ev,2016-08-25 17:30:35,0,0,868990238,Conch4181,CLE Buckeye,
812,768863083020349441,RT @wilybo: 'The Douglas Coleman Show with Wily Bo Walker' is available on YouTube https://t.co/53R5oyhQxJ @DouglasColeman3 @wilybo #music…,2016-08-25 17:30:18,10,0,708782495286874112,musicbelly1,Jay Musiq,
813,768862929362051073,"RT @MusicaInTweet: Rigorosamente acustici, fusero il #folk con #jazz e #blues: Pentangle - Hunting Song https://t.co/p0BarwqrBK #musicia",2016-08-25 17:29:41,4,0,3218045087,lurdesmsantos,Maria Santos,
814,768862830825185280,Alberta Hunter - Fine And Mellow #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-08-25 17:29:18,0,0,795632389,blinddogradio,Blind Dog Radio,
815,768862603250544641,"RT @77MASH: #OTD #OnThisDay Remember the original guitar hero and godfather of the #blues, #RobertJohnson (1911-1938). https://t.co/QvyKaBR…",2016-08-25 17:28:24,204,0,2429548903,BobCurrer,Bob Currer,"Arizona, USA"
816,768862472531042304,Joe Walsh singin' Rocky Mountain Way on LPCO Klassic Rock #classicrock #klassicrock #rocknroll #blues #onlineradio https://t.co/9GOA4lRU04,2016-08-25 17:27:52,0,0,4917336634,LPCORockRadio,LPCO Klassic Rock,"London, England"
817,768862343535136768,"RT @BluesMagazine: Zaterdag 27 augustus - Otis Redding III @ North Sea Jazz Club, Amsterdam
#OtisReddingIII #blues @NorthSeaJazzCLB https:/…",2016-08-25 17:27:22,3,0,51487995,N_MrsBrightside,Myrna Minkoff,Ankh-Morpork
818,768861966488264704,"RT @BluesMagazine: Zaterdag 27 augustus - Otis Redding III @ North Sea Jazz Club, Amsterdam
#OtisReddingIII #blues @NorthSeaJazzCLB https:/…",2016-08-25 17:25:52,3,0,880259803,franoisviet,françois viet,aulnay-sous-bois
819,768861934523338752,Thu 13:25 #BLUES 518 by BLUES  #nowplaying #FREQUENCY360RADIO https://t.co/lPX9DeN3Xd,2016-08-25 17:25:44,0,0,238684375,FREQUENCY360TV,FREQUENCY 360 RADIO,ATLANTA GA
820,768861855896920064,#BBKing #BluesLegend B.B. King The Blues Kings Best LP NEW SEALED Reissue Vinyl Record https://t.co/xfw4GdFR4W #RIPBBKing #Blues,2016-08-25 17:25:25,0,0,559385756,HotTrends8,Google Hot Trends,
821,768861331818680320,Top of the hour @RememberThenRad https://t.co/pJaZL86YeP Rockin the #Blues with a touch of #soul #crudup #motown https://t.co/21JONORrWg,2016-08-25 17:23:20,0,0,14909106,paulforrest,Paul T Forrest,"Brighton, England"
822,768860849960128512,Last Word: #Referendum #Blues https://t.co/Y0zkS31uZn,2016-08-25 17:21:26,0,0,49794620,YNHallak,Dr. Yaacoub Hallak,"Boston, Massachusetts "
823,768860657013760000,Tonight: Nelly Tiger Travis/Joanna Connor–2 bands/2 stages–food/music till 3:30am! #blues #ribs https://t.co/XYv5RseS1f,2016-08-25 17:20:40,0,1,4840167911,KingstonMines,Kingston Mines,"Chicago, IL"
824,768860361248374785,"RT @PromoGuidaBo: ""Blues a Balues"", inizia questa sera la 14esima edizione del festival della #Musica #Blues
https://t.co/y5ZCrxN4Ap https:…",2016-08-25 17:19:29,1,0,340263214,simonewebdev,Simone Manfredini,Bologna
825,768860254406864896,"RT @NycciNellis: #Saturday Do (II): https://t.co/NxJU4SbaWk
#garden @LaubergeChezF + #yappyhour @maconbistro + #blues @BOURBONSTEAKDC +",2016-08-25 17:19:04,2,0,60311564,TheListRUOnIt,Nycci Nellis,
826,768860234366550016,"#Saturday Do (II): https://t.co/NxJU4SbaWk
#garden @LaubergeChezF + #yappyhour @maconbistro + #blues @BOURBONSTEAKDC +",2016-08-25 17:18:59,2,3,15919036,NycciNellis,Nycci Nellis,"Washington, DC"
827,768860129802461184,David Bowie singin' Life On Mars? on LPCO Klassic Rock #classicrock #klassicrock #rocknroll #blues #onlineradio https://t.co/9GOA4lRU04,2016-08-25 17:18:34,0,0,4917336634,LPCORockRadio,LPCO Klassic Rock,"London, England"
828,768860017986375681,#StLouis ST-LOUIS #Blues CCM BLUE #Jersey YOUTH SZ S/M *GUC* https://t.co/zW6RK7hA86 #NHL #Hockey https://t.co/hW3OiHAR2M,2016-08-25 17:18:07,0,0,711894735514902528,FaithCrossman,Faith Crossman,
829,768859998604627968,"""Blues a Balues"", inizia questa sera la 14esima edizione del festival della #Musica #Blues
https://t.co/y5ZCrxN4Ap https://t.co/YM5pDWWTy5",2016-08-25 17:18:03,1,2,459195849,PromoGuidaBo,Promoguida Bologna,"Bologna, Emilia Romagna"
830,768859902630584320,RT @coralroseradio: #BLUESJAZZALTROCK  @ https://t.co/oVWMM3zUQ2 … Give it a listen! #Blues #Jazz #AltRock #Music #RETWEET Thank You. Holly…,2016-08-25 17:17:40,1,0,187219409,HollyandEvan,Holly & Evan Band,New York
